timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-18T12:23:15.763Z,23,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000008,8,,,,,,,,,,21,21,21,21,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,8
2026-07-18T12:23:15.836959Z,24,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,218,6,1024,22,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=636;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,636
2026-07-18T12:23:15.837185Z,25,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,218,6,1024,22,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=637;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,637
2026-07-18T12:23:16.773Z,26,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000009,9,,,,,,,,,,22,22,22,22,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,9
2026-07-18T12:23:17.782Z,27,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000010,10,,,,,,,,,,22,22,22,22,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,10
2026-07-18T12:23:17.829770Z,28,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,228,6,1024,23,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=699;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,699
2026-07-18T12:23:17.829987Z,29,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,228,6,1024,23,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=700;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,700
2026-07-18T12:23:18.782Z,30,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000011,11,,,,,,,,,,23,23,23,23,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,11
2026-07-18T12:23:19.782Z,31,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000012,12,,,,,,,,,,23,23,23,23,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,12
2026-07-18T12:23:19.860051Z,32,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,238,6,1024,24,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=785;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,785
2026-07-18T12:23:19.860318Z,33,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,238,6,1024,24,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=786;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,786
2026-07-18T12:23:20.781Z,34,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000013,13,,,,,,,,,,24,24,24,24,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,13
